,age,workclass,fnlwgt,education,education_number,marriage,occupation,relationship,race,sex,capital_gain,apital_loss,hours_per_week,native_country,收入
1251,51,2,203435,15,10,0,11,4,4,0,0,0,40,21,0
1252,31,0,168312,8,11,4,3,1,4,0,0,0,40,38,0
1253,49,3,257764,11,9,0,3,4,4,0,0,0,40,38,0
1254,49,2,171301,11,9,2,6,5,2,0,0,0,40,38,0
1255,53,0,225339,15,10,6,0,1,2,0,0,0,40,38,0
1256,52,2,152234,11,9,2,3,0,1,1,99999,0,40,23,1
1257,20,2,444554,0,6,4,5,3,4,1,0,0,40,38,0
1258,26,2,403788,7,12,4,7,3,2,1,0,0,40,38,0
1259,43,2,221550,12,14,4,7,1,4,0,0,0,30,30,0
1260,46,3,98929,9,13,2,11,0,4,1,0,0,52,38,0
1261,43,1,169203,8,11,4,0,1,4,0,0,0,35,38,0
1262,41,2,102332,11,9,0,11,4,2,0,0,0,40,38,0
1263,44,4,230684,11,9,2,13,0,4,1,0,0,55,38,0
1264,54,2,449257,11,9,2,4,0,4,1,0,0,40,38,0
1265,65,2,198766,12,14,2,11,0,4,1,20051,0,40,38,1
1266,32,2,97429,9,13,0,3,4,4,0,0,0,40,1,0
1267,25,2,208999,15,10,5,0,3,4,1,0,0,40,38,0
1268,23,2,37072,9,13,4,11,1,4,1,0,0,50,38,0
1269,25,1,163101,9,13,4,9,1,4,1,0,0,45,38,0
1270,19,2,119075,15,10,4,5,3,4,1,0,0,50,38,0
1271,37,4,137314,11,9,2,3,0,4,1,0,0,60,38,0
1272,45,2,127303,15,10,4,6,3,4,1,0,0,45,38,0
1273,37,2,349116,11,9,4,11,1,2,1,0,0,44,38,0
1274,40,4,266324,15,10,0,3,2,4,1,0,1564,70,19,1
1275,17,2,46496,1,7,4,7,3,4,1,0,0,5,38,0
1276,27,2,29904,9,13,4,12,1,4,0,0,0,40,38,0
1277,59,2,226922,11,9,0,11,4,4,0,0,1762,30,38,0
1278,19,0,234151,11,9,4,0,4,2,0,0,0,40,38,0
1279,43,2,238287,0,6,4,6,1,2,1,0,0,40,38,0
1280,42,2,230624,0,6,4,13,4,4,1,0,0,40,38,1
1281,54,2,398212,11,9,2,13,0,2,1,5013,0,40,38,0
1282,54,4,114758,12,14,2,11,0,4,1,0,0,50,38,0
1283,51,2,246519,0,6,2,5,0,4,1,2105,0,45,38,0
1284,50,2,137815,11,9,2,13,0,4,1,0,0,60,38,1
1285,40,2,260696,11,9,4,0,1,4,0,0,0,40,38,0
1286,55,2,325007,7,12,2,12,0,4,1,0,0,25,38,0
1287,50,2,113176,11,9,0,0,1,4,0,0,0,40,38,0
1288,31,2,66815,11,9,2,2,0,4,1,0,0,50,38,0
1289,24,2,241523,11,9,2,7,0,4,1,0,0,45,38,1
1290,30,2,30226,1,7,0,11,3,4,1,0,0,40,38,0
1291,39,1,352628,7,12,2,2,5,4,0,0,0,50,38,1
1292,37,2,143912,11,9,0,13,1,4,1,0,0,50,38,0
1293,33,2,130021,11,9,2,13,0,4,1,0,0,40,38,0
1294,48,2,329778,11,9,6,7,4,4,0,0,0,40,38,0
1295,43,3,196945,11,9,2,7,0,1,1,0,0,78,36,0
1296,39,2,24342,9,13,2,9,0,4,1,0,0,40,38,1
1297,53,2,34368,15,10,2,3,0,4,1,0,0,45,38,1
1298,52,4,173839,0,6,2,3,0,4,1,0,0,60,38,0
1299,28,5,73211,15,10,2,0,0,1,1,0,0,20,38,0
1300,32,2,86723,11,9,4,7,1,4,1,0,0,52,38,0
1301,31,2,179186,9,13,2,11,0,2,1,0,0,90,38,1
1302,31,2,127610,9,13,2,9,5,4,0,0,0,40,38,1
1303,47,2,115070,15,10,4,0,1,4,0,0,0,40,38,0
1304,40,2,256202,8,11,2,5,0,2,1,0,0,40,38,0
1305,40,2,202872,7,12,4,0,3,4,0,0,0,45,38,0
1306,41,2,184102,1,7,0,7,1,4,1,0,0,40,38,0
1307,53,0,130703,11,9,2,0,0,2,1,0,0,40,38,0
1308,46,2,134727,1,7,0,6,4,0,1,0,0,43,10,0
1309,45,3,36228,9,13,2,4,0,4,1,4386,0,35,38,1
1310,39,2,297847,6,5,2,7,5,2,0,3411,0,34,38,0
1311,19,2,213644,11,9,4,6,1,4,1,0,0,40,38,0
1312,57,2,173796,11,9,2,13,0,4,1,0,1887,40,38,1
1313,49,2,147322,8,11,2,6,5,4,0,0,0,40,28,0
1314,59,2,296253,11,9,0,3,1,4,0,0,0,40,38,0
1315,32,2,180871,8,11,0,11,1,4,1,0,0,50,38,1
1316,35,5,211115,15,10,4,10,1,2,1,0,0,40,38,0
1317,58,3,183870,0,6,2,13,5,4,0,0,0,40,38,0
1318,28,2,441620,9,13,4,7,1,4,1,0,0,43,25,0
1319,36,0,218542,7,12,2,0,5,4,0,0,0,40,38,1
1320,41,4,141327,12,14,0,9,4,4,0,0,0,35,38,0
1321,47,2,67716,11,9,2,11,0,4,1,0,0,40,38,1
1322,50,3,175339,11,9,2,2,0,4,1,0,1672,60,38,0
1323,36,2,336595,11,9,2,3,0,4,1,0,0,50,38,1
1324,38,2,27997,8,11,0,2,1,4,1,0,0,40,38,0
1325,56,4,145574,11,9,2,7,0,4,1,0,1902,60,38,1
1326,50,2,30447,8,11,2,13,0,4,1,0,0,45,38,0
1327,45,4,256866,15,10,2,11,0,4,1,5013,0,40,38,0
1328,44,4,120837,11,9,2,3,0,4,1,0,0,66,38,0
1329,51,2,185283,15,10,2,3,0,4,1,0,0,45,38,1
1330,44,3,229466,15,10,2,3,0,4,1,0,0,50,38,1
1331,25,2,298225,11,9,0,2,1,4,1,0,0,50,38,0
1332,60,2,185749,1,7,6,13,4,2,1,0,0,40,38,0
1333,49,3,125892,12,14,2,3,0,4,1,0,0,50,38,1
1334,46,2,563883,11,9,2,2,0,2,1,0,0,60,38,1
1335,56,2,311249,11,9,6,0,4,2,0,0,0,38,38,0
1336,25,2,221757,11,9,0,2,1,4,1,3325,0,45,38,0
1337,22,2,310152,15,10,4,13,1,4,1,0,0,40,38,0
1338,41,3,94113,14,15,2,9,0,4,1,0,0,60,38,1
1339,48,3,192945,11,9,2,3,0,4,1,7688,0,40,38,1
1340,46,2,161508,0,6,4,6,1,2,1,0,0,40,38,0
1341,30,2,177675,15,10,4,2,1,4,1,0,0,40,38,1
1342,39,2,51100,11,9,2,13,0,4,1,0,0,40,38,1
1343,40,2,100584,0,6,0,2,1,0,1,0,0,40,38,0
1344,70,0,163003,11,9,2,0,0,2,1,0,0,40,38,0
1345,35,2,67728,15,10,2,2,0,4,1,0,2051,45,38,0
1346,49,2,101320,12,14,0,3,1,4,0,0,0,75,38,0
1347,24,2,42706,8,11,4,10,1,4,1,0,0,60,38,0
1348,40,2,228535,7,12,2,9,0,4,1,7298,0,36,38,1
1349,61,2,120939,14,15,2,13,0,4,1,0,0,5,38,1
1350,25,2,98283,9,13,4,9,3,1,1,0,0,40,38,0
1351,28,1,216481,9,13,4,9,1,4,0,0,0,40,38,0
1352,69,5,208869,12,14,2,9,0,4,1,0,0,11,38,0
1353,22,2,207940,15,10,4,5,3,4,0,0,0,36,38,0
1354,47,2,34248,11,9,2,0,0,4,1,0,0,38,38,0
1355,38,2,83727,11,9,0,7,4,4,0,0,0,48,38,0
1356,26,2,183077,8,11,4,0,3,4,0,0,0,40,38,0
1357,17,2,197850,1,7,4,0,3,1,0,0,0,24,38,0
1358,33,4,235271,15,10,4,7,1,4,1,0,0,35,38,0
1359,43,4,35236,11,9,3,2,1,4,1,0,0,40,38,0
1360,58,2,255822,8,11,2,2,0,4,1,0,0,40,38,1
1361,53,3,263925,11,9,2,11,0,4,1,99999,0,40,38,1
1362,26,2,256263,11,9,4,2,1,4,1,0,0,25,38,0
1363,43,1,293535,9,13,2,9,0,2,1,0,0,40,38,1
1364,31,2,209448,0,6,2,4,0,4,1,2105,0,40,25,0
1365,30,2,57651,11,9,4,0,4,4,1,0,2001,42,38,0
1366,25,2,174592,11,9,4,7,3,4,0,0,0,25,38,0
1367,57,0,278763,11,9,0,0,4,4,0,0,0,40,38,0
1368,37,2,175232,12,14,0,3,4,4,1,0,0,60,38,1
1369,32,2,402812,15,10,2,11,0,4,1,0,0,48,38,0
1370,26,2,101150,11,9,0,3,1,4,0,0,0,41,38,0
1371,45,2,103538,11,9,2,0,0,4,1,0,0,40,38,1
1372,53,5,156877,11,9,2,0,0,4,1,15024,0,35,38,1
1373,27,2,23940,11,9,4,5,2,0,1,0,0,40,38,0
1374,28,3,210295,1,7,2,2,0,4,1,0,0,50,38,1
1375,32,2,80058,1,7,0,11,1,4,1,0,0,43,38,1
1376,35,2,187119,9,13,0,11,1,4,0,0,1980,65,38,0
1377,36,4,105021,15,10,2,3,0,4,1,0,0,55,38,1
1378,19,2,225775,15,10,4,0,1,4,1,0,0,40,38,0
1379,37,3,395831,9,13,2,3,0,4,1,0,0,80,38,1
1380,49,2,50282,15,10,0,6,1,4,1,3325,0,45,38,0
1381,20,2,32732,15,10,4,7,1,4,1,0,0,45,38,0
1382,64,3,179436,9,13,2,3,0,4,1,15024,0,55,38,1
1383,32,2,123253,7,12,2,2,0,4,1,0,0,42,38,0
1384,58,5,48433,11,9,2,3,0,4,1,0,0,40,38,0
1385,42,2,245317,11,9,2,11,0,4,1,0,0,50,38,0
1386,20,2,431745,15,10,4,0,1,2,0,0,0,14,38,0
1387,42,5,436006,15,10,2,0,0,2,1,0,0,40,38,0
1388,25,2,224943,15,10,3,9,4,2,1,0,0,40,38,0
1389,30,4,167990,8,11,2,9,0,4,1,15024,0,65,38,1
1390,37,3,217054,9,13,2,9,0,4,1,0,0,35,38,1
1391,66,4,298834,8,11,2,9,0,4,1,0,0,50,38,0
1392,59,3,125000,9,13,2,3,0,4,1,0,0,40,8,1
1393,44,2,123983,9,13,0,7,1,1,1,0,0,40,2,0
1394,46,2,155489,11,9,2,0,0,4,1,0,0,58,38,1
1395,59,2,284834,9,13,2,0,5,4,0,2885,0,30,38,0
1396,25,2,212495,9,13,4,3,3,4,1,0,1340,40,38,0
1397,17,1,32124,6,5,4,7,3,2,1,0,0,9,38,0
1398,47,1,246891,9,13,2,10,0,4,1,0,0,40,38,0
1399,47,5,141483,6,5,0,7,1,4,0,0,0,40,38,0
1400,30,2,31985,15,10,0,3,4,4,0,0,0,40,38,0
1401,20,2,170800,15,10,4,4,3,4,0,0,0,40,38,0
1402,26,1,166295,9,13,4,9,1,4,1,0,2339,55,38,0
1403,20,2,231286,15,10,4,5,1,2,1,0,0,15,38,0
1404,33,2,159322,11,9,0,7,4,4,1,0,0,40,38,0
1405,48,2,176026,11,9,2,6,0,4,1,0,0,40,38,0
1406,52,2,118025,9,13,2,3,0,4,1,99999,0,50,38,1
1407,37,2,26898,11,9,0,3,4,4,0,0,0,12,38,0
1408,47,2,232628,11,9,2,2,0,2,1,0,0,40,38,0
1409,40,2,85995,0,6,2,6,0,4,1,0,0,40,38,1
1410,48,2,125421,12,14,0,3,4,4,0,0,0,40,38,1
1411,49,2,245305,0,6,2,13,0,2,1,0,0,42,38,1
1412,50,2,73493,15,10,0,7,1,4,0,0,0,40,38,0
1413,30,2,197058,7,12,4,9,1,4,0,0,0,40,38,0
1414,34,2,122116,15,10,2,3,0,4,1,0,0,40,38,0
1415,43,2,75742,11,9,2,6,0,4,1,0,0,40,38,0
1416,22,2,214731,0,6,2,6,5,4,0,0,0,40,38,0
1417,35,2,265954,11,9,5,7,1,2,1,0,0,40,38,0
1418,26,5,197156,11,9,0,0,3,4,0,0,0,30,38,0
1419,62,2,162245,14,15,2,9,0,4,1,0,1628,70,38,0
1420,39,1,203070,11,9,5,10,1,4,1,0,0,40,38,0
1421,59,1,165695,15,10,2,2,0,4,1,0,0,40,38,0
1422,27,2,168107,9,13,2,2,0,4,1,0,0,40,38,0
1423,17,2,163494,0,6,4,11,3,4,1,0,0,30,38,0
1424,38,2,180342,9,13,2,0,0,4,1,0,0,40,38,0
1425,41,2,122381,15,10,2,2,0,4,1,0,1887,50,38,1
1426,27,2,148069,0,6,4,6,4,4,0,0,0,40,38,0
1427,23,2,200973,11,9,4,0,3,4,0,0,0,40,38,0
1428,17,2,130806,0,6,4,5,3,4,1,0,0,24,38,0
1429,56,2,117148,5,4,0,6,1,4,0,0,0,40,38,0
1430,24,2,213977,15,10,4,0,1,4,0,0,0,40,38,0
1431,44,2,139338,2,8,0,13,4,2,1,0,0,40,38,0
1432,23,2,315877,9,13,4,0,1,4,1,0,0,30,38,0
1433,25,2,352057,11,9,4,13,1,4,1,0,0,65,38,0
1434,21,2,236684,15,10,4,7,2,2,0,0,0,8,38,0
1435,18,2,208447,2,8,4,5,3,4,1,0,0,6,38,0
1436,45,2,149640,15,10,2,2,0,4,1,0,0,40,38,0
1437,51,2,154342,5,4,2,10,0,4,1,0,0,40,38,0
1438,42,0,141459,11,9,5,7,2,2,0,0,0,40,38,0
1439,47,2,111797,15,10,4,7,1,2,0,0,0,35,27,0
1440,29,2,111900,15,10,2,4,0,4,1,0,0,40,38,0
1441,33,2,78707,1,7,4,7,1,2,1,0,0,40,38,0
1442,43,1,160574,9,13,2,2,0,4,1,0,0,40,38,0
1443,44,2,216907,7,12,2,2,0,4,1,0,1848,40,38,1
1444,24,2,198148,15,10,4,7,3,4,1,0,0,30,38,0
1445,19,2,124265,15,10,4,5,3,4,1,0,0,40,38,0
1446,52,2,208137,8,11,2,0,0,4,1,0,0,40,38,0
1447,38,4,257250,11,9,4,4,1,4,1,0,0,52,38,0
1448,24,5,147253,15,10,4,12,1,4,1,0,0,50,38,0
1449,32,1,244268,9,13,4,9,1,4,1,0,0,50,38,0
1450,26,2,266912,11,9,2,11,0,4,1,0,0,50,38,1
1451,29,2,200511,9,13,2,11,0,4,1,0,0,50,38,0
1452,39,2,128715,11,9,0,0,1,4,1,10520,0,40,38,1
1453,48,4,65535,11,9,2,4,0,4,1,0,0,50,38,0
1454,40,2,103395,15,10,2,2,0,4,1,0,0,45,38,1
1455,51,2,71046,15,10,0,3,4,4,1,0,0,45,33,0
1456,28,4,125442,11,9,0,2,3,4,1,0,0,40,38,0
1457,22,2,169188,11,9,4,3,3,4,0,0,0,20,38,0
1458,23,2,121471,9,13,4,0,1,4,0,0,0,40,38,0
1459,65,2,207281,15,10,2,10,0,4,1,0,0,16,38,0
1460,26,1,46097,9,13,2,9,0,4,1,0,0,40,38,0
1461,38,4,322143,9,13,2,7,0,4,1,0,0,10,38,0
1462,33,2,149184,11,9,4,9,1,4,1,0,0,60,38,1
1463,33,1,119829,11,9,2,0,5,4,0,0,0,60,38,0
1464,37,2,910398,9,13,4,11,1,2,0,0,0,40,38,0
1465,19,2,176570,1,7,4,6,3,4,1,0,0,60,38,0
1466,24,2,216129,9,13,4,11,1,4,1,0,0,50,38,0
1467,30,2,27207,1,7,2,2,0,4,1,0,0,45,38,0
1468,57,5,68830,11,9,0,3,1,4,0,0,0,50,38,0
1469,22,5,178818,15,10,4,9,3,4,0,0,0,20,38,0
1470,57,2,236944,11,9,2,6,0,2,1,0,0,40,38,1
1471,46,5,273771,11,9,2,12,0,4,1,0,0,40,38,0
1472,67,2,318533,11,9,2,0,0,4,1,0,0,35,38,0
1473,47,2,102318,11,9,5,2,3,4,1,0,0,40,38,0
1474,39,2,379350,0,6,2,2,0,4,1,0,0,40,38,0
1475,50,2,21095,15,10,0,7,4,1,1,0,0,40,29,0
1476,58,4,211547,2,8,0,11,1,4,0,0,0,52,38,0
1477,36,2,85272,7,12,2,9,5,4,0,0,0,30,38,1
1478,45,2,46406,12,14,2,9,0,4,1,0,0,36,8,1
1479,54,2,53833,11,9,2,6,0,4,1,0,0,40,38,1
1480,26,2,161007,9,13,4,0,3,4,1,0,0,30,38,0
1481,60,2,53707,11,9,2,9,0,4,1,0,0,40,38,1
1482,46,2,370119,14,15,2,9,0,4,1,99999,0,60,38,1
1483,26,2,310907,15,10,2,3,5,4,0,0,0,35,38,0
1484,32,2,375833,1,7,4,2,2,4,1,0,0,40,38,0
1485,38,1,107513,11,9,2,13,0,4,1,0,0,40,38,0
1486,48,4,58683,15,10,2,11,0,4,1,0,0,70,38,1
1487,44,4,179557,11,9,2,3,0,4,1,0,1977,45,38,1
1488,37,2,70240,11,9,4,7,3,1,0,0,0,40,29,0
1489,44,2,147206,15,10,2,3,0,4,1,0,0,40,38,0
1490,31,2,175548,11,9,4,7,1,3,0,0,0,35,38,0
1491,61,4,163174,14,15,2,9,0,4,1,0,0,35,38,1
1492,51,2,126010,11,9,2,2,0,4,1,0,0,40,38,0
1493,52,2,147876,9,13,2,11,5,4,0,15024,0,60,38,1
1494,45,2,428350,11,9,2,6,5,4,0,0,1740,40,38,0
1495,39,2,328466,1,7,2,7,0,4,1,2407,0,70,25,0
1496,67,1,258973,11,9,0,7,1,4,0,0,0,24,38,0
1497,40,5,345969,7,12,2,0,0,4,1,0,0,40,38,1
1498,27,2,127796,4,3,4,4,1,4,1,0,0,35,25,0
1499,37,2,405723,3,2,2,6,0,4,1,0,0,40,25,0
1500,57,2,175942,15,10,2,3,0,4,1,0,0,50,38,1
1501,27,2,284196,0,6,0,7,1,4,0,0,0,40,38,0
1502,28,2,89718,11,9,4,11,1,4,0,2202,0,48,38,0
1503,34,3,175761,9,13,2,9,0,4,1,0,0,60,38,1
1504,54,2,206369,11,9,2,6,0,4,1,5178,0,50,38,1
1505,52,2,158993,11,9,0,7,2,2,0,0,0,38,38,0
1506,42,2,285066,9,13,2,9,0,4,1,0,0,45,38,1
1507,48,2,126754,12,14,2,9,0,4,1,15024,0,40,38,1
